forget,algo,init,steps,seed,model_utility,forget_Q_A_Prob,forget_Q_A_ROUGE,extraction_strength,source
forget10,SimNPO,random_rank2,100,0,0.5850332986196226,0.5132991367205978,0.4689864923467282,0.17156307761782333,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_random_rank2_S100_seed0_initctrl_EVAL_FP32
forget10,SimNPO,random_rank2,100,1,0.5844639625353905,0.5157386417686939,0.45885955991081917,0.17733858140183542,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_random_rank2_S100_seed1_initctrl_EVAL_FP32
forget10,SimNPO,random_rank2,100,2,0.5831736295528076,0.5169005419965833,0.4574242544076138,0.16725273798978152,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_random_rank2_S100_seed2_initctrl_EVAL_FP32
forget10,SimNPO,random_rank2,50,0,0.5897717792330686,0.6517728735134005,0.5238074749229747,0.26600554185837694,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_random_rank2_S50_seed0_initctrl_EVAL_FP32
forget10,SimNPO,random_rank2,50,1,0.5749757466248412,0.6464673713594675,0.5152357823960089,0.2693634590931883,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_random_rank2_S50_seed1_initctrl_EVAL_FP32
forget10,SimNPO,random_rank2,50,2,0.5689277746677142,0.6530890317633748,0.5362533661916982,0.2639610181861168,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_random_rank2_S50_seed2_initctrl_EVAL_FP32
forget10,SimNPO,weight_svd,100,0,0.5879572440373766,0.48569656644016507,0.4526517848799098,0.1498534251577806,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_weight_svd_S100_seed0_initctrl_EVAL_FP32
forget10,SimNPO,weight_svd,100,1,0.581953544979859,0.4844675102457404,0.4394743777135524,0.14548677385152298,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_weight_svd_S100_seed1_initctrl_EVAL_FP32
forget10,SimNPO,weight_svd,100,2,0.5856892918284132,0.49432844288647176,0.4572876852342778,0.15757724151565278,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_weight_svd_S100_seed2_initctrl_EVAL_FP32
forget10,SimNPO,weight_svd,50,0,0.5798056758492536,0.6253780970722437,0.49693145059150834,0.2183438364766216,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_weight_svd_S50_seed0_initctrl_EVAL_FP32
forget10,SimNPO,weight_svd,50,1,0.5726445294952124,0.6180877654999495,0.4809903988860886,0.21560619780137652,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_weight_svd_S50_seed1_initctrl_EVAL_FP32
forget10,SimNPO,weight_svd,50,2,0.5701273472620679,0.6127415414899587,0.4982077920636217,0.21841326712195827,tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_weight_svd_S50_seed2_initctrl_EVAL_FP32
